File,System / File Purpose,Extension,Size Bytes,Kind,Parsed Columns,Parsed Formats,Notes
MobSetting/Action/LightField05.txt,Light Field 05 data/configuration,.txt,232,Text schema/table,2,TXT,
MobSetting/Action/LightOrb01.txt,Light Orb 01 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb02.txt,Light Orb 02 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb03.txt,Light Orb 03 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb04.txt,Light Orb 04 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb05.txt,Light Orb 05 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb06.txt,Light Orb 06 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb07.txt,Light Orb 07 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb08.txt,Light Orb 08 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb09.txt,Light Orb 09 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/LightOrb10.txt,Light Orb 10 data/configuration,.txt,315,Text schema/table,2,TXT,
MobSetting/Action/MapLinkGate.txt,Map Link Gate data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/MapLinkGate01.txt,Map Link Gate 01 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/MultiProtect.txt,Multi Protect data/configuration,.txt,305,Text schema/table,2,TXT,
MobSetting/Action/MultiProtect02.txt,Multi Protect 02 data/configuration,.txt,305,Text schema/table,2,TXT,
MobSetting/Action/MultiProtect03.txt,Multi Protect 03 data/configuration,.txt,305,Text schema/table,2,TXT,
MobSetting/Action/SpImShield.txt,skill/spirit points Im Shield data/configuration,.txt,298,Text schema/table,2,TXT,
MobSetting/Action/SpUpShoes.txt,skill/spirit points Up Shoes data/configuration,.txt,298,Text schema/table,2,TXT,
MobSetting/Action/T_Gate01.txt,T Gate 01 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/T_Gate02.txt,T Gate 02 data/configuration,.txt,282,Text schema/table,2,TXT,
MobSetting/Action/WarBL_EntranceGate.txt,War BL Entrance Gate data/configuration,.txt,230,Text schema/table,2,TXT,
MobSetting/Action/WarH_EntranceGate.txt,War H Entrance Gate data/configuration,.txt,230,Text schema/table,2,TXT,
MobSpecies.shn,monster species/family definitions,.shn,391740,Tabular SHN,5,SHN,
MobWeapon.shn,monster Weapon data/configuration,.shn,896794,Tabular SHN,22,SHN,
MoverAbility.shn,Mover Ability data/configuration,.shn,780,Tabular SHN,13,SHN,
MoverHG.shn,Mover HG data/configuration,.shn,35480,Tabular SHN,7,SHN,
MoverItem.shn,Mover Item data/configuration,.shn,30590,Tabular SHN,2,SHN,
MoverMain.shn,Mover Main data/configuration,.shn,24933,Tabular SHN,8,SHN,
MoverUpgradeEffect.shn,Mover Upgrade Effect data/configuration,.shn,962,Tabular SHN,8,SHN,
MoverUseSkill.shn,skill definitions and behavior,.shn,164,Tabular SHN,2,SHN,
MsgWorldManager.shn,Msg World Manager data/configuration,.shn,281,Tabular SHN,1,SHN,
MultiHitType.shn,Multi Hit Type data/configuration,.shn,8452,Tabular SHN,7,SHN,
MysteryVaultServer.shn,Mystery Vault Server data/configuration,.shn,18888,Tabular SHN,6,SHN,
NPCItemList/AdlAertsina.txt,Adl Aertsina data/configuration,.txt,1799,Text schema/table,7,TXT,
NPCItemList/AdlLoussier.txt,Adl Loussier data/configuration,.txt,1569,Text schema/table,7,TXT,
NPCItemList/AdlSkillEdwina.txt,skill definitions and behavior,.txt,8774,Text schema/table,7,TXT,
NPCItemList/AdlSmithAlexia.txt,Adl Smith Alexia data/configuration,.txt,2010,Text schema/table,7,TXT,
NPCItemList/AlruinItemMctGeric.txt,Alruin Item Mct Geric data/configuration,.txt,1278,Text schema/table,7,TXT,
NPCItemList/AlruinSkillPaela.txt,skill definitions and behavior,.txt,11809,Text schema/table,7,TXT,
NPCItemList/AlruinSmithMacurdos.txt,Alruin Smith Macurdos data/configuration,.txt,3416,Text schema/table,7,TXT,
NPCItemList/BeraGuardArcher.txt,Bera Guard Archer data/configuration,.txt,1229,Text schema/table,7,TXT,
NPCItemList/BeraItemEdmong.txt,Bera Item Edmong data/configuration,.txt,518,Text schema/table,7,TXT,
NPCItemList/BeraItemMilly.txt,Bera Item Milly data/configuration,.txt,607,Text schema/table,7,TXT,
NPCItemList/BeraSkillHal.txt,skill definitions and behavior,.txt,9867,Text schema/table,7,TXT,
NPCItemList/BeraSmithMcDilan.txt,Bera Smith Mc Dilan data/configuration,.txt,3227,Text schema/table,7,TXT,
NPCItemList/Chaoming.txt,Chaoming data/configuration,.txt,1566,Text schema/table,7,TXT,
NPCItemList/Daliy_Merchant.txt,Daliy Merchant data/configuration,.txt,410,Text schema/table,7,TXT,
NPCItemList/E_HwinQuest.txt,quest data and quest relationships,.txt,854,Text schema/table,7,TXT,
NPCItemList/E_Ski_MerchantNPC.txt,NPC definitions and behavior,.txt,714,Text schema/table,7,TXT,
NPCItemList/E_Ski_RentMachine.txt,E Ski Rent Machine data/configuration,.txt,691,Text schema/table,7,TXT,
NPCItemList/E_XXiaoming.txt,E XXiaoming data/configuration,.txt,1155,Text schema/table,7,TXT,
NPCItemList/Egg2014_HoshemingNPC.txt,NPC definitions and behavior,.txt,619,Text schema/table,7,TXT,
NPCItemList/Egg_Digger.txt,Egg Digger data/configuration,.txt,392,Text schema/table,7,TXT,
NPCItemList/EldArcGuard03.txt,Eld Arc Guard 03 data/configuration,.txt,1995,Text schema/table,7,TXT,
NPCItemList/EldFurnitureForestTall.txt,Eld Furniture Forest Tall data/configuration,.txt,812,Text schema/table,7,TXT,
NPCItemList/EldItemMctKenton.txt,Eld Item Mct Kenton data/configuration,.txt,572,Text schema/table,7,TXT,
NPCItemList/EldItemMctNina.txt,Eld Item Mct Nina data/configuration,.txt,597,Text schema/table,7,TXT,
NPCItemList/EldPalSkillKeest.txt,skill definitions and behavior,.txt,14918,Text schema/table,7,TXT,
NPCItemList/EldScoSkillDeikid.txt,skill definitions and behavior,.txt,14782,Text schema/table,7,TXT,
NPCItemList/EldSmithKarls.txt,Eld Smith Karls data/configuration,.txt,4808,Text schema/table,7,TXT,
NPCItemList/EldWarSkillMarty.txt,skill definitions and behavior,.txt,14942,Text schema/table,7,TXT,
NPCItemList/EldWeaponTitleMctBran.txt,title/achievement data,.txt,1126,Text schema/table,7,TXT,
NPCItemList/EldWizSkillWishis.txt,skill definitions and behavior,.txt,14889,Text schema/table,7,TXT,
NPCItemList/GB_CoinStore.txt,Gold/Battle mini-game Coin Store data/configuration,.txt,1652,Text schema/table,7,TXT,
NPCItemList/GB_MasterRoan.txt,Gold/Battle mini-game Master Roan data/configuration,.txt,561,Text schema/table,7,TXT,
NPCItemList/GuildItemMct.txt,guild rules/data,.txt,433,Text schema/table,7,TXT,
NPCItemList/HednisSkillGrunt.txt,skill definitions and behavior,.txt,18072,Text schema/table,7,TXT,
NPCItemList/HednisSmithRohan.txt,Hednis Smith Rohan data/configuration,.txt,3061,Text schema/table,7,TXT,
NPCItemList/IM_Arena01.txt,IM Arena 01 data/configuration,.txt,3927,Text schema/table,7,TXT,
NPCItemList/IM_Arena02.txt,IM Arena 02 data/configuration,.txt,5154,Text schema/table,7,TXT,
NPCItemList/IM_Arena_TE.txt,IM Arena TE data/configuration,.txt,363,Text schema/table,7,TXT,
NPCItemList/ItemMctJelluin.txt,Item Mct Jelluin data/configuration,.txt,518,Text schema/table,7,TXT,
NPCItemList/Joker.txt,Joker data/configuration,.txt,6053,Text schema/table,7,TXT,
NPCItemList/KDSoccer_MctNPC.txt,NPC definitions and behavior,.txt,816,Text schema/table,7,TXT,
NPCItemList/KDSoccer_MctNPC_14.txt,NPC definitions and behavior,.txt,664,Text schema/table,7,TXT,
NPCItemList/KQSpring_Bman.txt,KQSpring Bman data/configuration,.txt,379,Text schema/table,7,TXT,
NPCItemList/KQSpring_Rman.txt,KQSpring Rman data/configuration,.txt,379,Text schema/table,7,TXT,
NPCItemList/LC_Machine.txt,Lucky Capsule Machine data/configuration,.txt,1458,Text schema/table,7,TXT,
NPCItemList/LC_MachineBlue.txt,Lucky Capsule Machine Blue data/configuration,.txt,1478,Text schema/table,7,TXT,
NPCItemList/LC_MachineRed.txt,Lucky Capsule Machine Red data/configuration,.txt,1478,Text schema/table,7,TXT,
NPCItemList/MineDigger.txt,Mine Digger data/configuration,.txt,405,Text schema/table,7,TXT,
NPCItemList/NPCItemList.txt,NPC definitions and behavior,.txt,2703,Text schema/table,7,TXT,
NPCItemList/NPCItemList.xls,NPC definitions and behavior,.xls,442368,Binary/resource/no parsed columns,0,,
NPCItemList/RouFurnitureForestTom.txt,Rou Furniture Forest Tom data/configuration,.txt,810,Text schema/table,7,TXT,
NPCItemList/RouItemMctPey.txt,Rou Item Mct Pey data/configuration,.txt,551,Text schema/table,7,TXT,
NPCItemList/RouSkillRubi.txt,skill definitions and behavior,.txt,10065,Text schema/table,7,TXT,
NPCItemList/RouSmithJames.txt,Rou Smith James data/configuration,.txt,3023,Text schema/table,7,TXT,
NPCItemList/RouSoulMctJulia.txt,Rou Soul Mct Julia data/configuration,.txt,702,Text schema/table,7,TXT,
NPCItemList/RouT_Skill.txt,skill definitions and behavior,.txt,3471,Text schema/table,7,TXT,
NPCItemList/RouT_Smith.txt,Rou T Smith data/configuration,.txt,1387,Text schema/table,7,TXT,
NPCItemList/RouWeaponTitleMctZach.txt,title/achievement data,.txt,903,Text schema/table,7,TXT,
NPCItemList/SD_Futureming.txt,SD Futureming data/configuration,.txt,1200,Text schema/table,7,TXT,
NPCItemList/Swimming.txt,Swimming data/configuration,.txt,596,Text schema/table,7,TXT,
NPCItemList/SwimmingB.txt,Swimming B data/configuration,.txt,378,Text schema/table,7,TXT,
NPCItemList/SwimmingR.txt,Swimming R data/configuration,.txt,378,Text schema/table,7,TXT,
NPCItemList/TempSkill.txt,skill definitions and behavior,.txt,9855,Text schema/table,7,TXT,
NPCItemList/Tiros.txt,Tiros data/configuration,.txt,13450,Text schema/table,7,TXT,
NPCItemList/UrgSwaItemMct.txt,Urg Swa Item Mct data/configuration,.txt,753,Text schema/table,7,TXT,
NPCItemList/UruFurnitureForestTeem.txt,Uru Furniture Forest Teem data/configuration,.txt,812,Text schema/table,7,TXT,
NPCItemList/UruItemMctVellon.txt,Uru Item Mct Vellon data/configuration,.txt,753,Text schema/table,7,TXT,
NPCItemList/UruSkillChyburn.txt,skill definitions and behavior,.txt,12315,Text schema/table,7,TXT,
NPCItemList/UruSmithHans.txt,Uru Smith Hans data/configuration,.txt,2854,Text schema/table,7,TXT,
NPCItemList/WeddingDreian.txt,Wedding Dreian data/configuration,.txt,419,Text schema/table,7,TXT,
NPCItemList/XiaomingB_7th.txt,Xiaoming B 7 th data/configuration,.txt,370,Text schema/table,7,TXT,
NPCItemList/XiaomingR_7th.txt,Xiaoming R 7 th data/configuration,.txt,370,Text schema/table,7,TXT,
NPCItemList/Xiaoming_7th.txt,Xiaoming 7 th data/configuration,.txt,1155,Text schema/table,7,TXT,
NpcSchedule.shn,NPC definitions and behavior,.shn,556,Tabular SHN,9,SHN,
PSkillSetAbstate.shn,skill definitions and behavior,.shn,1500,Tabular SHN,5,SHN,
PartyBonusByLvDiff.shn,Party Bonus By level Diff data/configuration,.shn,350,Tabular SHN,2,SHN,
PartyBonusByMember.shn,Party Bonus By Member data/configuration,.shn,269,Tabular SHN,2,SHN,
PartyBonusLimit.shn,Party Bonus Limit data/configuration,.shn,1221,Tabular SHN,2,SHN,
PassiveSkill.shn,passive skill definitions,.shn,131508,Tabular SHN,48,SHN,
Produce.shn,Produce data/configuration,.shn,96492,Tabular SHN,25,SHN,
PupCase.shn,Pup Case data/configuration,.shn,660,Tabular SHN,3,SHN,
PupCaseDesc.shn,Pup Case description data/configuration,.shn,17886,Tabular SHN,7,SHN,
PupFactorCondition.shn,Pup Factor Condition data/configuration,.shn,1548,Tabular SHN,5,SHN,
PupMain.shn,Pup Main data/configuration,.shn,492,Tabular SHN,4,SHN,
PupMind.shn,Pup Mind data/configuration,.shn,252,Tabular SHN,3,SHN,
PupPriority.shn,Pup Priority data/configuration,.shn,199,Tabular SHN,2,SHN,
PupServer.shn,Pup Server data/configuration,.shn,446,Tabular SHN,5,SHN,
QuestData.shn,quest data and quest relationships,.shn,2140480,Binary/resource/no parsed columns,0,,Skipped by request
QuestDialog.shn,quest data and quest relationships,.shn,2893884,Tabular SHN,2,SHN,
QuestScript.shn,quest data and quest relationships,.shn,11059,Tabular SHN,2,SHN,
QuestSpecies.shn,quest data and quest relationships,.shn,486770,Tabular SHN,6,SHN,
RaceNameInfo.shn,Race Name Info data/configuration,.shn,432,Tabular SHN,4,SHN,
RandomOption.shn,random item option/stat rolls,.shn,584588,Tabular SHN,5,SHN,
RandomOptionCount.shn,random item option/stat rolls,.shn,231412,Tabular SHN,3,SHN,
RareMoverEachRate.shn,Rare Mover Each Rate data/configuration,.shn,200,Tabular SHN,2,SHN,
RareMoverRate.shn,Rare Mover Rate data/configuration,.shn,184,Tabular SHN,1,SHN,
RareMoverSubRate.shn,Rare Mover Sub Rate data/configuration,.shn,132,Tabular SHN,1,SHN,
ReactionType.shn,action/combat/interaction data,.shn,262,Tabular SHN,3,SHN,
Riding.shn,Riding data/configuration,.shn,2092,Tabular SHN,24,SHN,
ScenarioBookShelf/Guild/GuildTournament.ps,guild tournament rules/rewards/scoring,.ps,13743,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Guild/GuildTournament1.ps,guild tournament rules/rewards/scoring,.ps,10984,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/ID/d_NestOfLeviathan.ps,d Nest Of Leviathan data/configuration,.ps,11839,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/ID/d_graveyard.ps,d graveyard data/configuration,.ps,12870,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/ConditionOfHero/Shineonline_SSF/Project_G/Server/9Data/Shine/ScenarioBookShelf/KQ/ConditionOfHero.ps,Condition Of Hero data/configuration,.ps,3095,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/ConditionOfHero.ps,Condition Of Hero data/configuration,.ps,4279,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/GordonMaster.ps,Gordon Master data/configuration,.ps,17140,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/HMiniDragon.ps,HMini Dragon data/configuration,.ps,11936,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/Honeying.ps,Honeying data/configuration,.ps,8078,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KQHBat1.ps,KQHBat 1 data/configuration,.ps,4104,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KQHBat2.ps,KQHBat 2 data/configuration,.ps,4104,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KQHBat3.ps,KQHBat 3 data/configuration,.ps,4299,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KQHBat4.ps,KQHBat 4 data/configuration,.ps,4196,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KQHBat5.ps,KQHBat 5 data/configuration,.ps,4168,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KickOut.ps,Kick Out data/configuration,.ps,396,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KingSlime/Fail.ps,Fail data/configuration,.ps,396,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KingSlime/Main.ps,Main data/configuration,.ps,14791,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/KingSlime/Suc.ps,Suc data/configuration,.ps,696,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/Kingkong.ps,Kingkong data/configuration,.ps,15042,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/MiniDragon.ps,Mini Dragon data/configuration,.ps,11811,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/Quest.ps,quest data and quest relationships,.ps,3126,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/RoumenGate.ps,Roumen Gate data/configuration,.ps,2443,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/TesScript.ps,Tes Script data/configuration,.ps,494,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/UnderHall/Fail.ps,Fail data/configuration,.ps,396,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/UnderHall/Main.ps,Main data/configuration,.ps,11996,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/UnderHall/Suc.ps,Suc data/configuration,.ps,1268,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/UnderHall(Bak).ps,Under Hall(Bak) data/configuration,.ps,11883,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/UnderHall.ps,Under Hall data/configuration,.ps,13267,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/KQ/UnderHall2.ps,Under Hall 2 data/configuration,.ps,19225,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Map/Monkey.ps,Monkey data/configuration,.ps,1831,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Map/MonkeyBreed01.ps,Monkey Breed 01 data/configuration,.ps,55,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Map/MonkeyBreed02.ps,Monkey Breed 02 data/configuration,.ps,535,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Map/MonkeyBreed03.ps,Monkey Breed 03 data/configuration,.ps,534,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Map/OXFieldInit.ps,OXField Init data/configuration,.ps,2586,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Promote/JobChange1.ps,Job Change 1 data/configuration,.ps,13271,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Promote/JobChange2-1.ps,Job Change 2 1 data/configuration,.ps,6863,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/ConditionOfHero.ps,Condition Of Hero data/configuration,.ps,4206,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/GoldHill.ps,Gold Hill data/configuration,.ps,19825,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/KickOut.ps,Kick Out data/configuration,.ps,396,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/Kingkong.ps,Kingkong data/configuration,.ps,15007,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/MaraPirate.ps,Mara Pirate data/configuration,.ps,7941,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/MiniDragon.ps,Mini Dragon data/configuration,.ps,11775,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/Quest.ps,quest data and quest relationships,.ps,3792,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/TesScript.ps,Tes Script data/configuration,.ps,494,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Quest/UnderHall.ps,Under Hall data/configuration,.ps,11883,Binary/resource/no parsed columns,0,,
ScenarioBookShelf/Wedding/Wedding.ps,Wedding data/configuration,.ps,4855,Binary/resource/no parsed columns,0,,
Script/AdlF.txt,Adl F data/configuration,.txt,7911,Text schema/table,2,TXT,
Script/AdlFH.txt,Adl FH data/configuration,.txt,7637,Text schema/table,2,TXT,
Script/D_Graveyard.txt,D Graveyard data/configuration,.txt,369,Text schema/table,2,TXT,
Script/Defense.txt,Defense data/configuration,.txt,888,Text schema/table,2,TXT,
Script/Defense01.txt,Defense 01 data/configuration,.txt,1006,Text schema/table,2,TXT,
Script/ETC.txt,ETC data/configuration,.txt,1297,Text schema/table,2,TXT,
Script/Event.txt,Event data/configuration,.txt,4340,Text schema/table,2,TXT,
Script/GraveYard.txt,Grave Yard data/configuration,.txt,369,Text schema/table,2,TXT,
Script/GraveYardH.txt,Grave Yard H data/configuration,.txt,369,Text schema/table,2,TXT,
Script/Honeying.txt,Honeying data/configuration,.txt,856,Text schema/table,1,TXT,
Script/JobChange1.txt,Job Change 1 data/configuration,.txt,1555,Text schema/table,2,TXT,
Script/JobChange2-1.txt,Job Change 2 1 data/configuration,.txt,1142,Text schema/table,2,TXT,
Script/JobChange2-2.txt,Job Change 2 2 data/configuration,.txt,1690,Text schema/table,2,TXT,
Script/JobChange2-3.txt,Job Change 2 3 data/configuration,.txt,2089,Text schema/table,2,TXT,
Script/KDArena.txt,KDArena data/configuration,.txt,907,Text schema/table,2,TXT,
Script/KDEgg.txt,KDEgg data/configuration,.txt,3274,Text schema/table,2,TXT,
Script/KDFargels.txt,KDFargels data/configuration,.txt,3005,Text schema/table,2,TXT,
Script/KDGreenHill.txt,KDGreen Hill data/configuration,.txt,1747,Text schema/table,2,TXT,
Script/KDMine.txt,KDMine data/configuration,.txt,1802,Text schema/table,2,TXT,
Script/KDSpring.txt,KDSpring data/configuration,.txt,415,Text schema/table,2,TXT,
Script/KQAntiHenis100.txt,KQAnti Henis 100 data/configuration,.txt,1283,Text schema/table,2,TXT,
Script/KQConditionOfHero.txt,KQCondition Of Hero data/configuration,.txt,1055,Text schema/table,2,TXT,
Script/KQGoldHill.txt,KQGold Hill data/configuration,.txt,1364,Text schema/table,2,TXT,
Script/KQGordonMaster.txt,KQGordon Master data/configuration,.txt,2636,Text schema/table,2,TXT,
Script/KQHBat1.txt,KQHBat 1 data/configuration,.txt,1722,Text schema/table,2,TXT,
Script/KQHBat2.txt,KQHBat 2 data/configuration,.txt,1722,Text schema/table,2,TXT,
Script/KQHBat3.txt,KQHBat 3 data/configuration,.txt,1695,Text schema/table,2,TXT,
Script/KQHBat4.txt,KQHBat 4 data/configuration,.txt,1735,Text schema/table,2,TXT,
Script/KQHBat5.txt,KQHBat 5 data/configuration,.txt,1718,Text schema/table,2,TXT,
Script/KQHoneying.txt,KQHoneying data/configuration,.txt,917,Text schema/table,2,TXT,
Script/KQKingSlime.txt,KQKing Slime data/configuration,.txt,1179,Text schema/table,2,TXT,
Script/KQKingkong.txt,KQKingkong data/configuration,.txt,1535,Text schema/table,2,TXT,
Script/KQMaraPirate.txt,KQMara Pirate data/configuration,.txt,1790,Text schema/table,2,TXT,
Script/KQMiniDragon.txt,KQMini Dragon data/configuration,.txt,853,Text schema/table,2,TXT,
Script/KQUnderHall.txt,KQUnder Hall data/configuration,.txt,2319,Text schema/table,2,TXT,
Script/KQUnderHall2.txt,KQUnder Hall 2 data/configuration,.txt,2323,Text schema/table,2,TXT,
Script/LegendOfBijou.txt,Legend Of Bijou data/configuration,.txt,1333,Text schema/table,2,TXT,
Script/MapName.txt,Map Name data/configuration,.txt,913,Text schema/table,2,TXT,
Script/MenuString.txt,Menu String data/configuration,.txt,1017,Text schema/table,2,TXT,
Script/Scenario.txt,Scenario data/configuration,.txt,9638,Text schema/table,2,TXT,
Script/Script.txt,Script data/configuration,.txt,1015,Text schema/table,2,TXT,
Script/Script.xls,Script data/configuration,.xls,643584,Binary/resource/no parsed columns,0,,
Script/Siren.txt,Siren data/configuration,.txt,1543,Text schema/table,2,TXT,
Script/Tower01.txt,Tower 01 data/configuration,.txt,3267,Text schema/table,2,TXT,
Script/Tower02.txt,Tower 02 data/configuration,.txt,11759,Text schema/table,2,TXT,
Script/Tower03.txt,Tower 03 data/configuration,.txt,4239,Text schema/table,2,TXT,
Script/WarBL.txt,War BL data/configuration,.txt,1394,Text schema/table,2,TXT,
Script/WarH.txt,War H data/configuration,.txt,1485,Text schema/table,2,TXT,
Script/WarL.txt,War L data/configuration,.txt,1701,Text schema/table,2,TXT,
Script/WarN.txt,War N data/configuration,.txt,1797,Text schema/table,2,TXT,
Script/Wedding.txt,Wedding data/configuration,.txt,2019,Text schema/table,2,TXT,
Script/d_NestOfLeviathan.txt,d Nest Of Leviathan data/configuration,.txt,1802,Text schema/table,2,TXT,
SetEffect.shn,Set Effect data/configuration,.shn,38811,Tabular SHN,3,SHN,
SetItem.shn,Set Item data/configuration,.shn,29834,Tabular SHN,3,SHN,
SetItemEffect.shn,Set Item Effect data/configuration,.shn,57605,Tabular SHN,8,SHN,
Shine (1).zip,Shine ( 1 ) data/configuration,.zip,23471237,Binary/resource/no parsed columns,0,,
Shine.zip,Shine data/configuration,.zip,18185553,Binary/resource/no parsed columns,0,,
ShineReward.shn,Shine Reward data/configuration,.shn,30528,Tabular SHN,16,SHN,
SingleData.shn,Single Data data/configuration,.shn,1640,Tabular SHN,2,SHN,
SpamerPenalty.shn,Spamer Penalty data/configuration,.shn,290,Tabular SHN,3,SHN,
SpamerPenaltyRule.shn,Spamer Penalty Rule data/configuration,.shn,169,Tabular SHN,2,SHN,
SpamerReport.shn,Spamer Report data/configuration,.shn,356,Tabular SHN,3,SHN,
StateField.shn,State Field data/configuration,.shn,520,Tabular SHN,3,SHN,
StateItem.shn,State Item data/configuration,.shn,4596,Tabular SHN,4,SHN,
StateMob.shn,State monster data/configuration,.shn,888,Tabular SHN,4,SHN,
SubAbState.shn,buff/debuff/abnormal state definitions,.shn,166157,Tabular SHN,14,SHN,
TermExtendMatch.shn,Term Extend Match data/configuration,.shn,20756,Tabular SHN,2,SHN,
ToggleSkill.shn,skill definitions and behavior,.shn,460,Tabular SHN,3,SHN,
TownPortal.shn,Town Portal data/configuration,.shn,748,Tabular SHN,6,SHN,
TutorialCharacterData.txt,Tutorial Character Data data/configuration,.txt,1949,Text schema/table,15,TXT,
UpgradeInfo.shn,Upgrade Info data/configuration,.shn,626812,Tabular SHN,15,SHN,
UseClassTypeInfo.shn,Use Class Type Info data/configuration,.shn,2907,Tabular SHN,28,SHN,
View/AbStateView.shn,buff/debuff/abnormal state definitions,.shn,411732,Tabular SHN,21,SHN,
View/ActionViewInfo.shn,visual/display data for actions,.shn,12792,Tabular SHN,10,SHN,
View/ActiveSkillView.shn,active skill definitions,.shn,2720278,Tabular SHN,32,SHN,
View/CharacterTitleStateView.shn,estate/house system,.shn,216669,Tabular SHN,3,SHN,
View/CollectCardView.shn,collectable card system,.shn,130314,Tabular SHN,6,SHN,
View/EffectViewInfo.shn,Effect View Info data/configuration,.shn,1152,Tabular SHN,5,SHN,
View/GTIView.shn,GTIView data/configuration,.shn,1656,Tabular SHN,4,SHN,
View/ItemShopView.shn,Item Shop View data/configuration,.shn,2271366,Tabular SHN,12,SHN,
View/ItemViewDummy.shn,Item View Dummy data/configuration,.shn,378136,Tabular SHN,5,SHN,
View/ItemViewEquipTypeInfo.shn,Item View equipment Type Info data/configuration,.shn,442,Tabular SHN,5,SHN,
View/ItemViewInfo.shn,Item View Info data/configuration,.shn,9570926,Tabular SHN,27,SHN,
View/MapViewInfo.shn,Map View Info data/configuration,.shn,31424,Tabular SHN,23,SHN,
View/MobConditionView.shn,monster Condition View data/configuration,.shn,749,Tabular SHN,4,SHN,
View/MobViewInfo.shn,monster View Info data/configuration,.shn,896062,Tabular SHN,17,SHN,
View/MoverSlotView.shn,Mover Slot View data/configuration,.shn,17824,Tabular SHN,3,SHN,
View/MoverView.shn,Mover View data/configuration,.shn,111336,Tabular SHN,8,SHN,
View/NPCViewInfo.shn,NPC display/visual information,.shn,359886,Tabular SHN,29,SHN,
View/PassiveSkillView.shn,passive skill definitions,.shn,175656,Tabular SHN,10,SHN,
View/ProduceView.shn,Produce View data/configuration,.shn,1504,Tabular SHN,12,SHN,
View/PupView.shn,Pup View data/configuration,.shn,728,Tabular SHN,5,SHN,
View/SetItemView.shn,Set Item View data/configuration,.shn,12506,Tabular SHN,2,SHN,
WeaponAttrib.shn,Weapon Attrib data/configuration,.shn,598,Tabular SHN,6,SHN,
